spoil	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -2, -1, -2, -2]
addiction	-1.4	0.48990	[-1, -2, -1, -1, -2, -2, -1, -1, -1, -2]
reclaim	2.2	0.40000	[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]
explosive	-1.6	0.48990	[-1, -1, -2, -1, -2, -1, -2, -2, -2, -2]
indefinitely	-1.9	0.30000	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -2]
hefty	-1.0	0.63246	[0, -1, -2, 0, -2, -1, -1, -1, -1, -1]
darn	-2.6	0.48990	[-3, -2, -3, -3, -2, -2, -3, -2, -3, -3]
compromise	1.6	0.48990	[2, 2, 2, 1, 1, 1, 2, 2, 1, 2]
cartoon	-0.6	0.48990	[0, -1, 0, 0, 0, -1, -1, -1, -1, -1]
increasingly	-2.0	0.44721	[-2, -2, -2, -2, -2, -2, -1, -3, -2, -2]
invisible	-0.9	0.53852	[-1, 0, -1, 0, -1, -1, -2, -1, -1, -1]
lier	-3.0	0.63246	[-2, -4, -3, -3, -3, -3, -2, -3, -4, -3]
inclined	2.4	0.48990	[2, 2, 3, 3, 2, 3, 3, 2, 2, 2]
twist	-1.7	0.64031	[-1, -2, -1, -2, -3, -2, -1, -2, -2, -1]
vanish	-1.5	0.50000	[-2, -2, -1, -2, -1, -1, -2, -1, -1, -2]
luxury	3.0	0.63246	[3, 3, 4, 2, 3, 3, 3, 3, 2, 4]
bumpy	-1.3	0.78102	[-1, -1, -1, -1, -2, -1, -1, -2, 0, -3]
din	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -2, -1, -1, -1]
wildly	-1.4	0.48990	[-2, -1, -1, -1, -1, -2, -1, -2, -1, -2]
accurately	1.7	0.45826	[1, 2, 2, 2, 2, 2, 1, 2, 1, 2]
universal	1.4	0.48990	[2, 1, 2, 1, 1, 2, 1, 1, 2, 1]
flair	2.1	0.53852	[2, 2, 2, 2, 3, 2, 2, 3, 1, 2]
sentiments	2.0	0.44721	[2, 2, 2, 3, 2, 2, 2, 2, 1, 2]
survival	1.8	0.40000	[1, 2, 2, 2, 2, 2, 2, 2, 2, 1]
prohibitive	-0.5	0.67082	[0, -1, 0, 0, 0, 0, -2, -1, -1, 0]
factual	-1.1	0.53852	[-1, -1, -2, -1, -2, 0, -1, -1, -1, -1]
disrespectful	-3.3	0.78102	[-3, -4, -2, -3, -4, -4, -3, -2, -4, -4]
concrete	1.7	0.64031	[1, 1, 1, 2, 2, 1, 2, 2, 3, 2]
mighty	2.6	0.48990	[3, 3, 3, 3, 2, 2, 3, 2, 2, 3]
utter	-1.6	0.48990	[-1, -2, -1, -2, -2, -1, -2, -1, -2, -2]
comprehend	0.9	0.70000	[2, 1, 1, 0, 0, 2, 0, 1, 1, 1]
moderate	2.2	0.40000	[2, 2, 2, 2, 3, 2, 3, 2, 2, 2]
eternity	2.8	0.40000	[2, 3, 3, 3, 3, 3, 3, 3, 2, 3]
appearance	-0.7	0.64031	[-1, 0, 0, 0, -1, -1, 0, -1, -1, -2]
accountable	-1.8	0.74833	[-2, -2, -1, -2, -3, -2, -1, -1, -3, -1]
validity	1.8	0.60000	[2, 1, 2, 2, 1, 2, 1, 2, 2, 3]
anarchy	-1.8	0.60000	[-2, -2, -1, -1, -2, -1, -2, -2, -2, -3]
memories	-0.8	0.60000	[-1, 0, 0, -1, -2, 0, -1, -1, -1, -1]
manipulators	-2.5	0.50000	[-2, -2, -2, -3, -3, -2, -3, -2, -3, -3]
presume	-1.5	0.50000	[-1, -1, -2, -2, -1, -1, -2, -1, -2, -2]
naughty	-1.4	0.48990	[-1, -1, -2, -2, -1, -2, -1, -1, -1, -2]
grind	-1.8	0.60000	[-2, -2, -2, -2, -2, 0, -2, -2, -2, -2]
gigantic	-0.8	0.60000	[0, -1, -1, -1, -1, 0, -1, -1, -2, 0]
consciousness	0.3	0.45826	[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]
negligible	-1.5	0.50000	[-2, -2, -2, -1, -2, -1, -1, -2, -1, -1]
saint	3.5	0.50000	[3, 4, 4, 4, 4, 3, 4, 3, 3, 3]
immense	0.0	0.44721	[0, 0, 0, 0, 0, 1, 0, 0, 0, -1]
dramatically	0.4	0.48990	[1, 1, 0, 1, 0, 0, 0, 0, 1, 0]
shadow	-2.9	0.53852	[-3, -3, -3, -4, -3, -3, -3, -2, -2, -3]
suppress	-1.3	0.45826	[-1, -1, -1, -1, -1, -1, -2, -2, -1, -2]
division	-1.6	0.48990	[-2, -2, -2, -1, -2, -2, -1, -2, -1, -1]
tall	-0.8	0.40000	[-1, -1, 0, 0, -1, -1, -1, -1, -1, -1]
reasonably	2.0	0.44721	[2, 2, 2, 1, 2, 2, 2, 3, 2, 2]
lure	-1.9	0.53852	[-3, -2, -2, -2, -2, -2, -1, -2, -2, -1]
outright	1.5	0.50000	[2, 2, 2, 1, 1, 1, 2, 1, 2, 1]
expression	-0.4	0.66332	[-1, 0, -1, -1, 0, 0, 1, 0, -1, -1]
wee	-1.9	0.53852	[-2, -2, -2, -2, -1, -2, -2, -2, -3, -1]
thorough	1.6	0.66332	[2, 3, 2, 1, 1, 1, 2, 1, 2, 1]
giants	-0.9	0.83066	[-1, -1, 0, -1, -3, -1, -1, 0, -1, 0]
appealing	2.2	0.74833	[2, 4, 2, 1, 2, 2, 2, 2, 3, 2]
definitive	1.3	0.45826	[1, 2, 2, 1, 1, 1, 1, 2, 1, 1]
tale	-0.5	0.50000	[-1, 0, 0, 0, -1, 0, -1, 0, -1, -1]
seamless	2.3	0.45826	[2, 2, 2, 3, 3, 2, 2, 3, 2, 2]
sneak	-1.6	0.48990	[-2, -2, -2, -2, -1, -1, -2, -1, -2, -1]
downfall	-3.4	0.66332	[-3, -3, -4, -4, -2, -3, -3, -4, -4, -4]
avalanche	-2.9	0.53852	[-4, -3, -2, -3, -2, -3, -3, -3, -3, -3]
overwhelming	-2.0	0.63246	[-1, -1, -2, -2, -3, -2, -2, -2, -3, -2]
disbelief	-2.5	0.50000	[-2, -2, -2, -3, -2, -3, -3, -2, -3, -3]
mantra	0.5	0.67082	[1, 1, 0, 2, 0, 0, 0, 1, 0, 0]
redundant	-0.9	0.30000	[0, -1, -1, -1, -1, -1, -1, -1, -1, -1]
phenomenal	2.5	0.50000	[3, 3, 2, 2, 2, 2, 3, 2, 3, 3]
inflated	-1.8	0.60000	[-1, -2, -2, -2, -2, -2, -1, -3, -2, -1]
likelihood	-0.8	0.60000	[-1, -1, 0, 0, -1, -1, 0, -1, -1, -2]
beliefs	0.1	0.53852	[0, 1, -1, 0, 0, 0, 0, 0, 0, 1]
toll	-2.0	0.44721	[-1, -2, -2, -2, -2, -2, -2, -2, -2, -3]
plausible	1.9	0.30000	[2, 2, 2, 2, 2, 2, 2, 2, 2, 1]
yearn	1.3	0.64031	[2, 1, 1, 3, 1, 1, 1, 1, 1, 1]
covert	-1.4	0.66332	[-2, -2, -1, -1, -1, -1, -2, 0, -2, -2]
inevitably	-2.2	0.40000	[-3, -2, -2, -2, -2, -2, -3, -2, -2, -2]
altogether	0.2	0.60000	[-1, 0, 1, 1, 0, 1, 0, 0, 0, 0]
considerable	1.8	0.40000	[2, 2, 1, 2, 1, 2, 2, 2, 2, 2]
assessment	-0.3	0.78102	[-1, 0, 1, -1, 1, -1, 0, 0, -1, -1]
object	-2.6	0.80000	[-3, -4, -3, -1, -3, -2, -3, -3, -2, -2]
obscure	-2.3	0.45826	[-2, -2, -3, -3, -2, -2, -2, -2, -2, -3]
myth	-2.7	0.78102	[-2, -3, -1, -3, -3, -4, -2, -3, -3, -3]
trumpet	1.7	0.78102	[1, 1, 2, 2, 1, 3, 3, 2, 1, 1]
pan	-0.6	0.48990	[0, -1, 0, -1, -1, 0, -1, -1, 0, -1]
syndrome	-2.5	0.50000	[-2, -3, -2, -3, -2, -2, -3, -3, -2, -3]
economical	1.2	0.40000	[1, 2, 1, 1, 1, 1, 1, 1, 1, 2]
foremost	2.3	0.64031	[2, 2, 1, 2, 3, 3, 3, 2, 3, 2]
modest	1.7	0.64031	[2, 1, 1, 1, 2, 2, 1, 2, 3, 2]
rollercoaster	-1.7	0.45826	[-2, -2, -1, -2, -2, -1, -2, -2, -2, -1]
pinch	-0.8	0.40000	[0, -1, -1, 0, -1, -1, -1, -1, -1, -1]
insist	2.7	0.45826	[3, 3, 2, 3, 3, 2, 3, 2, 3, 3]
loot	-1.5	0.50000	[-2, -2, -1, -1, -1, -2, -2, -1, -1, -2]
mystery	-3.1	0.53852	[-4, -3, -3, -3, -3, -3, -3, -4, -3, -2]
dictator	-1.5	0.50000	[-2, -2, -1, -1, -2, -1, -2, -1, -2, -1]
upfront	1.4	0.66332	[2, 1, 0, 1, 2, 1, 1, 2, 2, 2]
independence	0.0	0.44721	[0, 0, 0, 0, 1, 0, 0, -1, 0, 0]
widespread	-1.7	0.45826	[-2, -2, -2, -2, -2, -2, -1, -1, -2, -1]
sustained	1.0	0.44721	[2, 1, 1, 1, 0, 1, 1, 1, 1, 1]
simplify	1.7	0.64031	[1, 2, 1, 2, 2, 2, 2, 1, 1, 3]
dominant	-1.3	0.45826	[-2, -1, -1, -2, -1, -2, -1, -1, -1, -1]
puppet	-2.3	0.45826	[-2, -2, -2, -2, -3, -3, -2, -3, -2, -2]
obligation	-0.4	0.48990	[-1, -1, 0, 0, -1, 0, 0, 0, -1, 0]
timely	1.7	0.45826	[2, 2, 2, 2, 2, 2, 2, 1, 1, 1]
ripe	1.1	0.70000	[1, 2, 0, 1, 2, 2, 0, 1, 1, 1]
capability	1.1	0.70000	[0, 2, 2, 1, 1, 2, 1, 0, 1, 1]
cave	-1.1	0.53852	[-1, -1, -2, -1, -1, -1, -1, 0, -1, -2]
certified	-0.6	0.48990	[-1, -1, 0, -1, 0, -1, 0, -1, -1, 0]
largely	-0.3	0.64031	[-1, -1, 0, -1, 1, 0, 0, 0, -1, 0]
goof	-2.2	0.40000	[-2, -2, -2, -2, -2, -3, -2, -2, -3, -2]
seemingly	0.0	0.44721	[0, 0, 1, 0, 0, 0, -1, 0, 0, 0]
mania	-2.9	0.30000	[-3, -3, -3, -3, -3, -2, -3, -3, -3, -3]
broad	1.0	0.44721	[1, 1, 1, 1, 1, 0, 2, 1, 1, 1]
pledge	2.5	0.50000	[2, 2, 3, 2, 2, 3, 2, 3, 3, 3]
lastly	1.1	0.53852	[1, 1, 2, 2, 1, 1, 0, 1, 1, 1]
sufficiently	1.3	0.45826	[1, 1, 1, 2, 2, 1, 1, 1, 1, 2]
vouch	1.4	0.48990	[2, 2, 1, 2, 1, 1, 2, 1, 1, 1]
precedent	1.8	0.40000	[2, 2, 2, 2, 2, 1, 1, 2, 2, 2]
smack	-1.7	0.45826	[-2, -2, -2, -1, -2, -2, -1, -1, -2, -2]
friction	-2.9	0.30000	[-3, -3, -3, -3, -3, -3, -2, -3, -3, -3]
entrance	2.5	0.50000	[3, 2, 3, 3, 2, 3, 2, 2, 3, 2]
subtle	1.6	0.48990	[1, 2, 1, 2, 2, 2, 1, 2, 1, 2]
foul	-1.9	0.53852	[-2, -1, -1, -2, -2, -2, -3, -2, -2, -2]
suppression	-1.4	0.48990	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -1]
disease	-1.2	0.74833	[-1, -2, -1, -2, 0, 0, -2, -2, -1, -1]
unprecedented	-2.9	0.53852	[-2, -2, -3, -3, -3, -4, -3, -3, -3, -3]
pricey	-1.8	0.60000	[-2, -2, -2, -2, -1, -1, -2, -3, -2, -1]
payback	-2.0	0.63246	[-2, -2, -2, -3, -2, -1, -2, -3, -1, -2]
capitalize	0.8	0.60000	[1, 0, 1, 1, 1, 1, 0, 1, 2, 0]
presumably	1.2	0.40000	[1, 1, 1, 1, 2, 1, 1, 1, 1, 2]
redemption	3.2	0.40000	[4, 3, 3, 3, 3, 3, 3, 3, 4, 3]
wound	-1.2	0.40000	[-1, -2, -1, -1, -2, -1, -1, -1, -1, -1]
twisted	-3.1	0.53852	[-3, -3, -3, -2, -3, -3, -3, -4, -4, -3]
liable	0.1	0.30000	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
vocal	-1.0	0.63246	[-2, -1, -1, 0, -2, -1, -1, -1, -1, 0]
undo	-1.1	0.53852	[0, -2, -1, -1, -1, -1, -2, -1, -1, -1]
extensive	-0.5	0.50000	[0, -1, -1, -1, 0, 0, 0, 0, -1, -1]
wry	3.2	0.40000	[3, 3, 3, 3, 3, 4, 3, 3, 4, 3]
uninformed	-1.4	0.48990	[-2, -1, -2, -1, -2, -1, -2, -1, -1, -1]
cripple	-2.6	0.48990	[-3, -3, -3, -3, -2, -3, -2, -2, -3, -2]
hypocrite	-1.5	1.11803	[0, -2, -1, -3, 0, -2, -2, -3, 0, -2]
traitor	-3.1	0.53852	[-2, -3, -3, -3, -3, -4, -3, -3, -3, -4]
considerably	0.8	0.60000	[2, 0, 1, 1, 1, 0, 1, 1, 0, 1]
toast	3.1	0.70000	[3, 3, 4, 4, 2, 3, 3, 2, 3, 4]
trim	1.0	0.44721	[1, 1, 1, 2, 1, 1, 1, 1, 1, 0]
mysterious	-2.7	0.45826	[-3, -2, -3, -2, -2, -3, -3, -3, -3, -3]
sworn	2.8	0.40000	[2, 3, 2, 3, 3, 3, 3, 3, 3, 3]
simplified	0.9	0.53852	[1, 1, 0, 1, 1, 2, 1, 0, 1, 1]
substantially	1.4	0.48990	[1, 1, 1, 1, 2, 1, 2, 2, 2, 1]
astronomical	-0.5	0.50000	[-1, 0, 0, -1, -1, 0, -1, 0, -1, 0]
erase	-2.5	0.50000	[-3, -3, -3, -2, -3, -2, -2, -3, -2, -2]
democratic	1.6	0.48990	[2, 2, 2, 1, 2, 2, 1, 1, 2, 1]
fathom	2.1	0.70000	[2, 2, 1, 3, 3, 3, 1, 2, 2, 2]
sticky	-1.6	0.48990	[-1, -1, -2, -1, -2, -2, -2, -2, -2, -1]
intuitive	2.5	0.50000	[3, 2, 2, 2, 2, 2, 3, 3, 3, 3]
speedy	1.9	0.30000	[2, 2, 2, 2, 2, 1, 2, 2, 2, 2]
regression	-2.1	0.70000	[-2, -3, -2, -3, -1, -2, -2, -3, -2, -1]
awe	3.4	0.48990	[4, 3, 3, 3, 4, 3, 3, 3, 4, 4]
concur	2.1	0.53852	[1, 3, 2, 2, 2, 2, 3, 2, 2, 2]
inactive	-1.4	0.48990	[-1, -1, -1, -2, -2, -1, -1, -2, -1, -2]
dramatic	0.3	0.45826	[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]
mindful	1.8	0.40000	[1, 2, 2, 2, 2, 2, 2, 2, 1, 2]
hostage	-1.1	0.53852	[0, -2, -1, -1, -1, -1, -1, -2, -1, -1]
preferable	2.0	0.44721	[2, 2, 1, 2, 2, 2, 2, 2, 3, 2]
illiterate	-0.7	0.45826	[0, -1, -1, -1, -1, -1, -1, -1, 0, 0]
deluded	-2.4	0.66332	[-3, -2, -3, -3, -2, -2, -2, -3, -1, -3]
capitulate	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -2, -1]
reactions	-1.0	0.63246	[0, -1, -1, -1, -1, -1, -1, 0, -2, -2]
slaves	-3.2	0.60000	[-2, -3, -4, -3, -3, -3, -4, -3, -3, -4]
assess	0.6	0.48990	[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
fiction	-1.1	0.30000	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -1]
lecture	-2.2	0.60000	[-3, -2, -2, -3, -2, -1, -2, -2, -3, -2]
retract	-1.9	0.30000	[-2, -1, -2, -2, -2, -2, -2, -2, -2, -2]
deadly	-0.7	0.45826	[0, -1, -1, 0, -1, -1, -1, 0, -1, -1]
puzzle	-2.1	0.53852	[-1, -2, -2, -3, -2, -2, -2, -2, -2, -3]
sour	-0.7	0.78102	[0, -1, -1, -2, 0, 0, 0, -1, 0, -2]
believable	0.9	0.30000	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
rival	-2.0	0.44721	[-2, -2, -2, -1, -2, -2, -3, -2, -2, -2]
fuss	-2.2	0.60000	[-2, -2, -3, -1, -2, -2, -2, -3, -3, -2]
dawn	0.9	0.70000	[2, 1, 0, 0, 2, 1, 1, 0, 1, 1]
stood	1.0	0.63246	[1, 2, 1, 1, 1, 0, 0, 1, 1, 2]
trendy	2.6	0.48990	[2, 3, 2, 2, 3, 3, 3, 3, 2, 3]
console	2.2	0.60000	[2, 3, 3, 2, 2, 2, 3, 1, 2, 2]
realist	3.1	0.53852	[3, 3, 4, 2, 3, 4, 3, 3, 3, 3]
shelter	1.4	0.48990	[1, 2, 2, 2, 1, 1, 2, 1, 1, 1]
relations	-0.6	0.48990	[-1, -1, -1, 0, -1, 0, 0, -1, -1, 0]
enrich	1.4	0.48990	[2, 2, 2, 1, 1, 1, 2, 1, 1, 1]
blatant	-3.0	0.63246	[-2, -3, -3, -4, -2, -4, -3, -3, -3, -3]
preaching	2.3	0.64031	[2, 3, 3, 3, 2, 2, 1, 2, 3, 2]
reform	1.1	0.53852	[1, 1, 1, 1, 2, 0, 1, 2, 1, 1]
rocky	-0.8	0.87178	[-1, -2, 0, -2, -2, 0, -1, 0, 0, 0]
exceedingly	2.7	0.45826	[3, 3, 3, 3, 3, 2, 3, 2, 3, 2]
evaluate	1.0	0.63246	[2, 1, 1, 0, 1, 1, 0, 2, 1, 1]
narrow	-1.6	0.66332	[-2, -1, -3, -1, -1, -2, -2, -1, -2, -1]
revealing	0.4	0.48990	[1, 0, 0, 0, 1, 0, 0, 0, 1, 1]
analytical	-0.9	0.94340	[0, -1, -2, -1, 1, -2, -1, -2, -1, 0]
slaughtered	-1.9	0.53852	[-2, -2, -1, -2, -3, -2, -2, -2, -1, -2]
extraordinary	1.6	0.48990	[1, 2, 2, 2, 1, 1, 1, 2, 2, 2]
conjecture	1.0	0.63246	[0, 1, 1, 2, 1, 2, 1, 0, 1, 1]
mentor	1.7	0.64031	[2, 2, 1, 3, 1, 2, 2, 2, 1, 1]
grate	-3.0	0.63246	[-4, -3, -2, -2, -4, -3, -3, -3, -3, -3]
manifest	3.3	0.45826	[3, 3, 3, 4, 4, 3, 3, 3, 3, 4]
blunt	-2.7	0.78102	[-3, -3, -3, -1, -4, -3, -3, -3, -2, -2]
inherent	0.6	0.48990	[1, 1, 0, 0, 1, 1, 1, 1, 0, 0]
effectiveness	1.9	0.53852	[1, 2, 2, 2, 2, 3, 2, 1, 2, 2]
void	-1.5	0.50000	[-2, -1, -2, -2, -1, -1, -1, -1, -2, -2]
perseverance	2.5	0.50000	[3, 2, 3, 3, 3, 2, 2, 2, 3, 2]
chatter	-2.1	0.30000	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
friggin	-3.1	0.53852	[-3, -3, -2, -4, -3, -3, -3, -3, -3, -4]
sheer	-2.7	0.45826	[-3, -2, -3, -3, -3, -2, -3, -2, -3, -3]
remedy	1.8	0.60000	[2, 0, 2, 2, 2, 2, 2, 2, 2, 2]
shrug	-0.5	0.50000	[0, -1, -1, 0, 0, -1, 0, -1, 0, -1]
rack	-2.0	0.63246	[-1, -2, -2, -2, -2, -2, -2, -1, -3, -3]
unleash	-2.1	0.70000	[-2, -1, -1, -3, -2, -2, -2, -3, -3, -2]
heal	1.3	0.45826	[1, 1, 1, 2, 1, 2, 1, 2, 1, 1]
moderation	2.8	0.40000	[3, 3, 3, 3, 3, 2, 3, 3, 3, 2]
shield	1.4	0.48990	[2, 1, 1, 2, 2, 2, 1, 1, 1, 1]
fruitful	2.2	0.40000	[3, 2, 2, 2, 2, 2, 2, 3, 2, 2]
skilled	1.7	0.45826	[2, 1, 2, 2, 2, 2, 2, 1, 1, 2]
crook	-1.9	0.53852	[-2, -2, -2, -1, -1, -2, -2, -2, -2, -3]
renewal	1.0	0.44721	[1, 1, 1, 1, 1, 1, 0, 1, 1, 2]
needless	-0.4	0.48990	[0, 0, 0, 0, 0, -1, -1, -1, -1, 0]
crumble	-1.9	0.53852	[-2, -2, -1, -2, -2, -2, -2, -3, -1, -2]
stale	-2.6	0.48990	[-2, -2, -3, -3, -3, -3, -2, -3, -3, -2]
slaughter	-1.4	0.48990	[-2, -1, -1, -2, -1, -2, -1, -1, -2, -1]
notable	2.1	0.30000	[2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
liberal	1.5	0.50000	[2, 1, 1, 2, 2, 1, 2, 1, 2, 1]
unbearable	-1.9	0.53852	[-2, -2, -2, -3, -1, -2, -2, -2, -2, -1]
undone	-0.9	0.53852	[-2, -1, -1, 0, -1, -1, -1, -1, 0, -1]
preferences	2.8	0.40000	[3, 3, 3, 3, 3, 2, 2, 3, 3, 3]
lean	2.3	0.64031	[3, 3, 2, 3, 2, 1, 2, 2, 3, 2]
drowning	-1.1	0.53852	[-1, -2, -1, 0, -2, -1, -1, -1, -1, -1]
priceless	2.8	0.60000	[3, 2, 3, 2, 3, 3, 3, 3, 4, 2]
yawn	-2.4	0.48990	[-2, -3, -3, -3, -3, -2, -2, -2, -2, -2]
surging	2.0	0.63246	[2, 3, 2, 2, 3, 2, 2, 1, 2, 1]
impulsive	-2.5	0.50000	[-2, -2, -2, -3, -3, -2, -3, -3, -3, -2]
crackdown	-1.9	0.30000	[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2]
flourish	2.5	0.50000	[3, 2, 3, 3, 2, 2, 2, 2, 3, 3]
apocalypse	-3.0	0.89443	[-1, -4, -3, -4, -4, -3, -3, -2, -3, -3]
backward	-3.2	0.74833	[-3, -4, -4, -3, -3, -4, -2, -4, -2, -3]
evident	1.6	0.48990	[2, 2, 2, 1, 2, 1, 1, 2, 2, 1]
dragons	-3.7	0.45826	[-3, -4, -4, -4, -3, -4, -4, -4, -3, -4]
motive	-1.1	0.70000	[-1, 0, -2, 0, -1, -1, -1, -2, -2, -1]
afloat	1.4	0.48990	[2, 2, 2, 1, 1, 1, 1, 1, 2, 1]
crowded	-2.8	0.40000	[-3, -3, -3, -3, -3, -3, -2, -3, -3, -2]
ranting	-2.4	0.48990	[-2, -3, -3, -3, -2, -3, -2, -2, -2, -2]
reinforce	-0.1	0.53852	[1, 0, 0, -1, 0, 0, -1, 0, 0, 0]
vex	-2.8	0.40000	[-2, -2, -3, -3, -3, -3, -3, -3, -3, -3]
utterly	-2.3	0.64031	[-3, -2, -2, -3, -2, -3, -3, -2, -2, -1]
bent	-1.2	0.60000	[-1, 0, -1, -2, -1, -2, -1, -1, -1, -2]
misconception	-3.0	0.44721	[-3, -4, -3, -2, -3, -3, -3, -3, -3, -3]
stuffed	-2.0	0.44721	[-3, -2, -2, -2, -2, -2, -1, -2, -2, -2]
addict	-0.2	0.40000	[0, 0, 0, -1, 0, -1, 0, 0, 0, 0]
wrath	-1.5	0.50000	[-1, -2, -1, -1, -2, -2, -1, -1, -2, -2]
precaution	2.4	0.66332	[3, 3, 2, 2, 1, 2, 3, 2, 3, 3]
sanity	2.9	0.70000	[2, 2, 2, 3, 4, 4, 3, 3, 3, 3]
tendency	-0.7	0.64031	[-1, 0, -1, 0, -2, 0, -1, -1, -1, 0]
immensely	0.9	0.53852	[1, 0, 1, 1, 1, 1, 1, 1, 2, 0]
civilization	1.6	0.48990	[2, 1, 2, 2, 1, 2, 2, 1, 1, 2]
profanity	-2.8	0.60000	[-2, -4, -3, -2, -3, -3, -3, -2, -3, -3]
rogue	-2.4	0.48990	[-3, -3, -3, -2, -2, -2, -2, -2, -2, -3]
enticing	2.2	0.40000	[2, 2, 2, 3, 2, 2, 2, 2, 3, 2]
flirt	-2.5	0.67082	[-2, -2, -3, -2, -3, -2, -2, -3, -2, -4]
massacre	-2.8	0.40000	[-2, -3, -2, -3, -3, -3, -3, -3, -3, -3]
apparent	-1.0	0.77460	[0, -2, -2, -1, 0, -2, -1, 0, -1, -1]
faint	-1.4	0.66332	[-1, -1, -3, -1, -1, -1, -1, -2, -1, -2]
proclaim	-0.2	0.60000	[0, -1, 0, -1, -1, 0, 0, 1, 0, 0]
rectify	2.2	0.60000	[2, 1, 3, 2, 2, 2, 3, 2, 3, 2]
coping	-1.3	0.45826	[-1, -1, -1, -1, -2, -2, -1, -1, -1, -2]
flame	1.4	0.48990	[1, 1, 1, 2, 1, 2, 2, 1, 1, 2]
transport	-0.3	0.64031	[-1, 0, 0, 0, 0, -1, 0, -1, -1, 1]
brute	-3.1	0.30000	[-4, -3, -3, -3, -3, -3, -3, -3, -3, -3]
savvy	2.7	0.45826	[3, 3, 2, 2, 2, 3, 3, 3, 3, 3]
repair	1.5	0.50000	[1, 2, 1, 2, 2, 2, 1, 2, 1, 1]
fragile	-0.6	0.80000	[-1, 0, 0, -1, -1, -2, 0, -1, 1, -1]
fictional	-1.7	0.45826	[-2, -2, -2, -2, -1, -2, -2, -1, -1, -2]
notion	-0.1	0.53852	[0, 0, 0, 0, 0, -1, -1, 0, 1, 0]
evenly	1.2	0.60000	[2, 1, 2, 1, 1, 1, 0, 1, 2, 1]
choppy	-1.5	0.50000	[-2, -2, -1, -2, -1, -2, -1, -1, -2, -1]
boast	-2.6	0.48990	[-3, -3, -2, -3, -2, -3, -3, -2, -3, -2]
realization	-0.7	0.64031	[0, -1, -2, 0, -1, -1, -1, -1, 0, 0]
legitimately	2.5	0.50000	[2, 2, 2, 3, 3, 3, 2, 3, 2, 3]
err	-2.5	0.50000	[-2, -3, -2, -2, -3, -2, -3, -3, -2, -3]
needful	1.3	0.64031	[2, 2, 1, 1, 1, 2, 1, 1, 2, 0]
complement	1.8	0.87178	[4, 2, 2, 2, 2, 1, 2, 1, 1, 1]
surrender	-2.2	0.40000	[-2, -3, -2, -3, -2, -2, -2, -2, -2, -2]
justification	3.2	0.60000	[4, 3, 4, 2, 3, 3, 3, 4, 3, 3]
amazingly	2.5	0.50000	[2, 3, 2, 3, 3, 3, 2, 3, 2, 2]
consequently	-0.2	0.60000	[0, -1, 0, 0, 0, -1, 0, 1, 0, -1]
improbable	-3.4	0.48990	[-3, -4, -3, -3, -3, -4, -4, -4, -3, -3]
rhetorical	-3.0	0.44721	[-3, -3, -3, -2, -3, -3, -3, -3, -4, -3]
underdog	-3.1	0.53852	[-4, -3, -3, -3, -3, -3, -3, -4, -3, -2]
sincerity	1.2	0.60000	[2, 1, 2, 1, 0, 1, 2, 1, 1, 1]
renewable	0.3	0.45826	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
onward	1.0	0.63246	[1, 2, 1, 1, 0, 1, 0, 1, 2, 1]
unbelievably	-2.4	0.48990	[-2, -2, -3, -2, -3, -2, -2, -2, -3, -3]
suffice	1.3	0.45826	[1, 1, 1, 1, 2, 1, 1, 1, 2, 2]
subtract	-1.0	0.44721	[-1, -1, -2, -1, -1, 0, -1, -1, -1, -1]
oddly	-2.9	0.53852	[-2, -3, -3, -3, -3, -3, -3, -3, -2, -4]
taxing	-1.2	0.60000	[-2, -2, -1, -1, -1, -1, 0, -2, -1, -1]
simplicity	2.5	0.50000	[2, 3, 2, 3, 3, 3, 2, 2, 3, 2]
eminent	2.1	0.53852	[2, 3, 2, 1, 3, 2, 2, 2, 2, 2]
obliged	2.5	0.50000	[3, 2, 3, 2, 2, 2, 3, 3, 3, 2]
vomit	-0.6	0.48990	[-1, -1, 0, 0, 0, -1, -1, 0, -1, -1]
delusion	-0.8	0.74833	[0, -1, 0, -1, 0, -2, -1, 0, -2, -1]
fitting	1.9	0.53852	[2, 2, 2, 2, 2, 3, 2, 2, 1, 1]
verifiable	1.3	0.64031	[2, 0, 1, 1, 2, 1, 1, 1, 2, 2]
firmly	-0.2	0.60000	[-1, 1, 0, 0, 0, -1, 0, 0, 0, -1]
demon	-3.1	0.53852	[-3, -3, -3, -4, -3, -3, -4, -2, -3, -3]
